140,Pide Sucuklu,https://acqalma.az/uploads/tmp/images/8aeacedf/8c5ebaab/8aa79c52/e22d77fd/151/201/r/PideKolbasa.jpg, 5.00 M ,Adana Lahmacun (Yasamal)
141,Pide Toyuqlu,https://acqalma.az/uploads/tmp/images/6ef232b8/9f405b1a/7069d4d8/eb08ece5/151/201/r/PideToyuqlu.jpg, 5.00 M ,Adana Lahmacun (Yasamal)
142,Pide Qarışıq,https://acqalma.az/uploads/tmp/images/eb15853c/b660f417/b6f9917a/e89c4933/151/201/r/PideQarisiq.jpg, 5.00 M ,Adana Lahmacun (Yasamal)
143,Pide Adana,https://acqalma.az/uploads/tmp/images/ce7bf25b/fb849f88/ae3935d8/3fa073d8/151/201/r/pide.jpg, 7.00 M ,Adana Lahmacun (Yasamal)
144,Pizza Margharita,https://acqalma.az/uploads/tmp/images/16b2b29e/9d95db8d/df7efcfb/4a52c26f/151/201/r/Margarita-Fast_Fat_Chef_1024x1024.jpg, 6.00 M ,Adana Lahmacun (Yasamal)
145,Pizza Vegeterian,https://acqalma.az/uploads/tmp/images/c23fb85f/86c3868d/8d61c0ed/6f4c77dd/151/201/r/Inverno-313x220.jpg, 6.00 M ,Adana Lahmacun (Yasamal)
146,Pizza Toyuqlu,https://acqalma.az/uploads/tmp/images/d48ee0e0/2d5eb3e5/50b8b489/7195f439/151/201/r/3f1d9c7cb0564c3b7fb9092e86ca5c9c.jpg, 7.00 M ,Adana Lahmacun (Yasamal)
147,Pizza Sucuklu,https://acqalma.az/uploads/tmp/images/131e6c45/10d6e4ec/777b4529/41ef2b1d/151/201/r/BFV36537_CC2017_2IngredintDough4Ways-FB.jpg, 7.00 M ,Adana Lahmacun (Yasamal)
148,Pizza Sosisli,https://acqalma.az/uploads/tmp/images/2aada139/6dd913ec/5e21510a/0d1c40fa/151/201/r/12-farkli-malzemenin-essiz-lezzeti-bol-malzemos-5812039_7330_o.jpg, 7.00 M ,Adana Lahmacun (Yasamal)
149,Pizza Göbələkli,https://acqalma.az/uploads/tmp/images/6fefb882/f46ec705/0ac24e21/6205b409/151/201/r/1a62b2074cc4269f63560946e864133e.jpg, 6.00 M ,Adana Lahmacun (Yasamal)
150,Pizza Qarışıq,https://acqalma.az/uploads/tmp/images/32fc3d78/2246cdd7/4d2dc103/59a21dc7/151/201/r/pizza_1477172.jpeg, 8.00 M ,Adana Lahmacun (Yasamal)
151,Pizza Meksikano,https://acqalma.az/uploads/tmp/images/913db29b/d8ec925d/4e3dac15/2e21844a/151/201/r/PizzaMexicano.jpg, 6.00 M ,Adana Lahmacun (Yasamal)
152,Pizza Pepperoni,https://acqalma.az/uploads/tmp/images/accabd0e/00e6d3eb/47b8191e/8a59945f/151/201/r/PizzaPepperoni.jpg, 6.00 M ,Adana Lahmacun (Yasamal)
153,Pizza Tarantella,https://acqalma.az/uploads/tmp/images/8f33d670/9e206579/d8234e9a/b2114f63/151/201/r/PizzaTarantella.jpg, 8.00 M ,Adana Lahmacun (Yasamal)
154,Pizza Adana,https://acqalma.az/uploads/tmp/images/58b88932/5456b74f/94f0eb31/bd7d6949/151/201/r/toscana-pizza.jpg, 8.00 M ,Adana Lahmacun (Yasamal)
155,Türk Paxlavası,https://acqalma.az/uploads/tmp/images/44e2d826/22f0230a/2b7b96ef/c3b9651b/151/201/r/01_Fistikli-Kare-Baklava.jpg, 2.00 M ,Adana Lahmacun (Yasamal)
156,İçkilər,https://acqalma.az/uploads/tmp/images/d8ef74f6/541cd241/da6b1760/e4b69339/151/201/r/bc6896e3140d266c0b5ac70e03565f03.jpg, 1.00 M ,Adana Lahmacun (Yasamal)
157,Ayran,https://acqalma.az/uploads/tmp/images/9c73d2cc/3cde25a4/3fa0c3c9/0fb398a0/151/201/r/66a1594d23fc503330dc161d4b1044c7.jpg, 0.60 M ,Adana Lahmacun (Yasamal)
158,Su,https://acqalma.az/uploads/tmp/images/e57ee036/041b0b60/6b64a328/a9dce56b/151/201/r/500ml-plastic-water-bottle-500x500.jpg, 1.00 M ,Adana Lahmacun (Yasamal)
159,Duşes,https://acqalma.az/uploads/tmp/images/b5579f46/953da7c2/eb86e9d1/d1feccce/151/201/r/4d9f0f04b85ee658b9d7d_toode_suur.jpg, 1.50 M ,Adana Lahmacun (Yasamal)
160,Meyvə suyu (1L),https://acqalma.az/uploads/tmp/images/c63919f7/373078fa/89e1476a/2225ff75/151/201/r/CAPCITYSQUEEZE-Juices-Rev.0-530x400px.jpg, 3.00 M ,Adana Lahmacun (Yasamal)
161,Içkilər,https://acqalma.az/uploads/tmp/images/3c236bb2/92ca8fc9/f9b4ef21/2a5a4267/151/201/r/603610.jpg, 2.00 M ,Adana Lahmacun (Yasamal)
162,Meyve suyu balaca,https://acqalma.az/uploads/tmp/images/0bc3d767/9bdb0547/50b3b238/9c03802e/151/201/r/CAPCITYSQUEEZE-Juices-Rev.0-530x400px.jpg, 1.00 M ,Adana Lahmacun (Yasamal)
163,2L Pepsi,https://acqalma.az/uploads/tmp/images/af428f34/9c5dbf63/84bd80b0/29c2a4a0/151/201/r/603610.jpg, 2.50 M ,Adana Lahmacun (Yasamal)
164,İçkilər 0.3,https://acqalma.az/uploads/tmp/images/f2d2baa4/b2332f23/d34f0528/e87c0d7e/151/201/r/pepsicola.jpg, 0.70 M ,Adana Lahmacun (Yasamal)
165,Biznes Lanç (Bazar Ertəsi - Cümə ) 13:00-15:00,https://acqalma.az/uploads/tmp/images/08759618/a801ece3/4cde6fee/af91033e/151/201/r/bizneslunchdejurnoyelogo.jpg, 10.30 M ,Anadolu Restaurants
166,Turşu assorti,https://acqalma.az/uploads/tmp/images/5162e7cc/841cc6ba/78c38bcf/f8579444/151/201/r/Qarqturu.JPG, 4.10 M ,Anadolu Restaurants
167,Zeytun assorti,https://acqalma.az/uploads/tmp/images/e9bfe369/ed8ddd23/256b57c5/c4b1607d/151/201/r/Zeytun.JPG, 1.90 M ,Anadolu Restaurants
168,Kələm turşusu,https://acqalma.az/uploads/tmp/images/c0bc6847/9d4f9262/18b6992d/5bf4f3bd/151/201/r/Klmturusu.JPG, 2.40 M ,Anadolu Restaurants
169,Kolbasa çeşidləri,https://acqalma.az/uploads/tmp/images/6abc596a/6fdd81da/7cab2ea1/79ae778d/151/201/r/Kolbasalar.JPG, 6.00 M ,Anadolu Restaurants
170,Pendir Assorti,https://acqalma.az/uploads/tmp/images/12e92a94/d7a461eb/2310d3bb/f5015c01/151/201/r/Pendirtaba.JPG, 5.50 M ,Anadolu Restaurants
171,Paytaxt salatı,https://acqalma.az/uploads/tmp/images/5982ed74/93da8069/9d618128/2d19ef3c/151/201/r/Paytaxtsalat_.jpg, 3.80 M ,Anadolu Restaurants
172,Mimoza salatı,https://acqalma.az/uploads/tmp/images/17ffcc36/439c468c/f90e2b2a/2dea7425/151/201/r/Mimoza.JPG, 4.80 M ,Anadolu Restaurants
173,Çuğundur salatı,https://acqalma.az/uploads/tmp/images/ed0b4162/b531a410/7087bbad/829a7351/151/201/r/uundursalat.JPG, 3.20 M ,Anadolu Restaurants
174,Şuba salatı (balıqlı),https://acqalma.az/uploads/tmp/images/4cbb96c9/0f9a7c52/29d8f8c2/d8919ed8/151/201/r/Balqlubasalat.JPG, 4.90 M ,Anadolu Restaurants
175,Şuba salatı (toyuq əti ilə),https://acqalma.az/uploads/tmp/images/6ce6ebcf/c685d568/b6364d3f/d8f3d346/151/201/r/Toyuqluubasalat.JPG, 4.90 M ,Anadolu Restaurants
176,Göbələk salatı (yağda),https://acqalma.az/uploads/tmp/images/83da6cde/e552e660/312a229c/e87e874b/151/201/r/Gblksalatyada.JPG, 4.40 M ,Anadolu Restaurants
177,Göbələk salatı (mayonezli),https://acqalma.az/uploads/tmp/images/003e107d/2d8927d5/3932748a/3123d954/151/201/r/Gblksalatmayonezd.JPG, 4.60 M ,Anadolu Restaurants
178,Vineqret salatı,https://acqalma.az/uploads/tmp/images/22f0d1da/b8bf14f4/33ffe8b2/8debbca2/151/201/r/Vineqret.JPG, 3.30 M ,Anadolu Restaurants
179,Kələm salatı (yağda),https://acqalma.az/uploads/tmp/images/5c476d90/11adca6f/9cd27d40/d1ddf67e/151/201/r/Klmsalatyada.JPG, 3.20 M ,Anadolu Restaurants
180,Kələm salatı (mayonezdə),https://acqalma.az/uploads/tmp/images/ffcd0019/dc8ebb2a/be62bad5/97c51da2/151/201/r/Klmsalatmayonezd.JPG, 3.20 M ,Anadolu Restaurants
181,Yunan salatı,https://acqalma.az/uploads/tmp/images/8f63dfde/dca7f2eb/380100a8/a6dd659c/151/201/r/Yunansalat.JPG, 4.40 M ,Anadolu Restaurants
182,Çoban salatı (ev sayağı),https://acqalma.az/uploads/tmp/images/bba9273b/5e64d26a/e03c346a/77327adc/151/201/r/Evsayaobansalat.JPG, 3.20 M ,Anadolu Restaurants
183,Çoban salatı (türk sayağı),https://acqalma.az/uploads/tmp/images/1487780b/2028e913/8618df73/5b1a51b4/151/201/r/Turksayaobansalat.jpg, 3.30 M ,Anadolu Restaurants
184,Toyuq salatı (mayonezdə),https://acqalma.az/uploads/tmp/images/e793a516/4e4502cc/80e8212f/d403dfbf/151/201/r/Toyuqsalatmayonezd.JPG, 4.70 M ,Anadolu Restaurants
185,Toyuq salatı (yağda),https://acqalma.az/uploads/tmp/images/25d37e1e/c589bad0/6e133e74/24616842/151/201/r/Toyuqsalatyada.JPG, 4.70 M ,Anadolu Restaurants
186,Sezar salatı (toyuq ilə),https://acqalma.az/uploads/tmp/images/6bd3fd01/b9e2076c/73e5e32a/7ba8e021/151/201/r/Toyuqlusezarsalat.jpg, 8.90 M ,Anadolu Restaurants
187,Sezar salatı (qızılbalıq ilə),https://acqalma.az/uploads/tmp/images/4c1c456a/dc5d2608/17dde281/e713ed97/151/201/r/QzlbalqlSezarsalat.jpg, 9.60 M ,Anadolu Restaurants
188,Tuna balığı salatı,https://acqalma.az/uploads/tmp/images/419a76e0/67455f8a/721cea6e/a1bcd46a/151/201/r/Tunabalql.jpg, 8.90 M ,Anadolu Restaurants
189,"""Anadolu"" salatı",https://acqalma.az/uploads/tmp/images/bfbcbfc1/7cf6e8b6/2094727b/2b720ecc/151/201/r/50_0.jpg, 7.80 M ,Anadolu Restaurants
190,Rumıniya salatı,https://acqalma.az/uploads/tmp/images/b7f11a83/1186bdd5/a7558d0b/fc59840b/151/201/r/salad.jpg, 4.50 M ,Anadolu Restaurants
191,Manqal salatı,https://acqalma.az/uploads/tmp/images/575d1a51/066e0444/0bda5ceb/1a6488ed/151/201/r/5manqal.jpg, 4.00 M ,Anadolu Restaurants
192,Sezar Krevetkalı,https://acqalma.az/uploads/tmp/images/16360f7b/0c5a4be2/36087859/a5ac6089/151/201/r/111111.jpg, 10.30 M ,Anadolu Restaurants
193,Səbzi qovurma (min. 3 pors),https://acqalma.az/uploads/tmp/images/d62ce128/8387ef7d/fe0a3833/882ffff3/151/201/r/Sbziqovurma.JPG, 8.90 M ,Anadolu Restaurants
194,Ciyər qovurması (kartofla),https://acqalma.az/uploads/tmp/images/946c8084/a6985fc0/006d1601/c27a1ccd/151/201/r/Ciyrqovurma.JPG, 9.20 M ,Anadolu Restaurants
195,Ət kotleti,https://acqalma.az/uploads/tmp/images/63fd708d/43e4e945/18c335cc/a3133f98/151/201/r/tkotlet.JPG, 9.90 M ,Anadolu Restaurants
196,Toyuq kotleti,https://acqalma.az/uploads/tmp/images/fd934118/0fb2310e/1e52a4aa/90de78c0/151/201/r/Toyuqkotlet.JPG, 8.60 M ,Anadolu Restaurants
197,Kələm dolması,https://acqalma.az/uploads/tmp/images/ad64aa22/b41e1792/da421591/54a334fa/151/201/r/Klmdolma.png, 9.40 M ,Anadolu Restaurants
198,Yarpag dolması,https://acqalma.az/uploads/tmp/images/ea41440e/352c741c/7ebe0daa/69d5bad4/151/201/r/Yarpaqdolma.JPG, 9.60 M ,Anadolu Restaurants
199,"Qarışıq dolma (Qiymə, quyruq, pomidor, b.bibər, badımcan)",https://acqalma.az/uploads/tmp/images/eb263d9a/6a1f9b37/5f957aa1/438f7483/151/201/r/Qarqdolma.JPG, 9.90 M ,Anadolu Restaurants
200,Ət sote,https://acqalma.az/uploads/tmp/images/4dd8648b/826c9f21/f425aedb/bce9ea79/151/201/r/Etsote.jpg, 9.70 M ,Anadolu Restaurants
201,Toyuq sote,https://acqalma.az/uploads/tmp/images/f7b7866b/a373a7de/b3303f2b/9447498a/151/201/r/Tavuksote.jpg, 10.10 M ,Anadolu Restaurants
202,Toyuq Pane,https://acqalma.az/uploads/tmp/images/cdb9cffe/20e1bb7b/a063afd3/c5661468/151/201/r/Toyuqpane.jpg, 10.30 M ,Anadolu Restaurants
203,Pendirli  göbələkli toyuq,https://acqalma.az/uploads/tmp/images/346c7c1d/e64e53f5/b7c8f0b2/aa593024/151/201/r/Kaarltoyuqizqara.jpg, 10.30 M ,Anadolu Restaurants
204,Dana qovurması,https://acqalma.az/uploads/tmp/images/8db0f4db/b24e8b18/f967d2eb/ab1da693/151/201/r/Danavurma.jpg, 10.30 M ,Anadolu Restaurants
205,Dana çoban qovurması,https://acqalma.az/uploads/tmp/images/72d2a4fd/9c8cbf88/f9928026/380b3a6d/151/201/r/Danaobanqovurma.jpg, 10.40 M ,Anadolu Restaurants
206,Ətli quru fasulye,https://acqalma.az/uploads/tmp/images/0162742f/a36b3c8e/79b6cf91/acb5ab05/151/201/r/etliqurufasulye.jpg, 9.40 M ,Anadolu Restaurants
207,İzmir köftəsi,https://acqalma.az/uploads/tmp/images/7309708d/e5f83590/7785f0d3/f103a90e/151/201/r/Izmirkofte.jpg, 10.50 M ,Anadolu Restaurants
208,Çili Toyuq,https://acqalma.az/uploads/tmp/images/12b06f5c/b7e8baef/36d9f634/1cf39a50/151/201/r/ilitoyuq.JPG, 10.50 M ,Anadolu Restaurants
209,Toyuq filesi klyarda,https://acqalma.az/uploads/tmp/images/bf139739/9c60bfb6/5e3e51c7/84cb0707/151/201/r/Filekler.JPG, 10.60 M ,Anadolu Restaurants
210,Göbələkli toyuq (kərə yağı sousunda),https://acqalma.az/uploads/tmp/images/2ba8d3be/9ee20f81/25a2a406/feced537/151/201/r/Gblklitoyuqkryasousunda.JPG, 10.60 M ,Anadolu Restaurants
211,Julyen,https://acqalma.az/uploads/tmp/images/fd776e36/cc65fadd/fb1b5ee8/20b021d6/151/201/r/Julyen.JPG, 10.60 M ,Anadolu Restaurants
212,Kiyev kotleti,https://acqalma.az/uploads/tmp/images/fb06a44d/4775fa67/a7c57d1f/9298f685/151/201/r/Kiyevsayakotlet.JPG, 11.00 M ,Anadolu Restaurants
213,Tabaka (toyuq əti),https://acqalma.az/uploads/tmp/images/c9f285e3/4e697163/19009ec8/fbad18ac/151/201/r/Tabaka.JPG, 12.30 M ,Anadolu Restaurants
214,Toyuq Buritos,https://acqalma.az/uploads/tmp/images/da3ffd14/94cf39e7/0d397e1c/f3a484f1/151/201/r/Toyuqburitos.JPG, 9.80 M ,Anadolu Restaurants
215,Toyuq Faxitas,https://acqalma.az/uploads/tmp/images/e6b97279/ef0414d8/ebe70e9f/e69134ca/151/201/r/Fakitos.jpg, 11.20 M ,Anadolu Restaurants
216,TOYUQ FİLE STEYK GÖBƏLƏLKLİ SOUSDA,https://acqalma.az/uploads/tmp/images/2f00004f/27e84199/8c8ea781/803cfd07/151/201/r/Toyuqfilesteyk.JPG, 13.60 M ,Anadolu Restaurants
217,Monastırsayağı toyuq,https://acqalma.az/uploads/tmp/images/f28cb349/0454c777/9ab801d3/e938d56b/151/201/r/myaso-po-monastrski.jpg, 10.60 M ,Anadolu Restaurants
218,Toyuq şnitseli,https://acqalma.az/uploads/tmp/images/4de542fb/2958c878/7cf04138/e74ae9f6/151/201/r/Toyuqnitsel.JPG, 10.30 M ,Anadolu Restaurants
219,Toyuq stroqanov,https://acqalma.az/uploads/tmp/images/06176534/fb904ce0/43285250/06b4e521/151/201/r/Toyuqstroqanov.JPG, 11.00 M ,Anadolu Restaurants
220,Befstroqanov,https://acqalma.az/uploads/tmp/images/9e0d9016/971b4614/03352dd7/7354a887/151/201/r/Bifstroqanov.JPG, 11.20 M ,Anadolu Restaurants
221,Monastrsayağı can əti,https://acqalma.az/uploads/tmp/images/211b02aa/a80313b8/41146aeb/8cb42f4c/151/201/r/myaso-po-monastrski.jpg, 11.60 M ,Anadolu Restaurants
222,Fransızsayağı ət (mamasitas sousu ilə),https://acqalma.az/uploads/tmp/images/8913b92e/a3928bda/9c6c3bde/378cb43a/151/201/r/Fransasaya.jpg, 11.20 M ,Anadolu Restaurants
223,İtalyansayağı ət,https://acqalma.az/uploads/tmp/images/1ab07569/a936f58f/a8b20fb3/accdb822/151/201/r/Italyansayagiet.jpg, 11.60 M ,Anadolu Restaurants
224,Bif Çili,https://acqalma.az/uploads/tmp/images/5912eeb5/05257dc2/2f55fa7d/9d72be98/151/201/r/Bifili.JPG, 11.20 M ,Anadolu Restaurants
225,Qızardılmış göbələk (kartof ilə),https://acqalma.az/uploads/tmp/images/2ae0ef5d/529ce49f/5e5b200a/0deee464/151/201/r/Qzardlmlgblk.JPG, 6.60 M ,Anadolu Restaurants
226,Qızardılmış tərəvəzlər,https://acqalma.az/uploads/tmp/images/3ef65544/2eff8eeb/dec498bb/f084b91f/151/201/r/qzardlmtrvz.jpg, 6.00 M ,Anadolu Restaurants
227,Tərəvəzli raqu,https://acqalma.az/uploads/tmp/images/25a93f01/8557e0f2/39b3e723/b89950e4/151/201/r/Trvzliraqu.jpg, 6.40 M ,Anadolu Restaurants
228,Qızardılmış göbələk,https://acqalma.az/uploads/tmp/images/9cc12aa6/7f8fe1c5/fd63843d/d0f3bd14/151/201/r/Qzardlmlgblk.JPG, 6.90 M ,Anadolu Restaurants
229,Gül kələmin qızartması,https://acqalma.az/uploads/tmp/images/8562c8df/ba8826ab/c77cb4f5/e96fd240/151/201/r/Glklm.JPG, 6.00 M ,Anadolu Restaurants
230,Toyuq langeti (buxarda),https://acqalma.az/uploads/tmp/images/d22fe51b/86b1042f/b6da0088/2404df80/151/201/r/Buxardabiirilmitoyuqlanqet.JPG, 10.80 M ,Anadolu Restaurants
231,Toyuq (buxarda bişirilmiş),https://acqalma.az/uploads/tmp/images/2bcb2912/62178752/61776da5/69b1fdf7/151/201/r/Toyuqbuxarda.jpg, 10.10 M ,Anadolu Restaurants
232,Ət langeti (buxarda),https://acqalma.az/uploads/tmp/images/5d3d4d3f/74c5482e/e2a2a6f5/a220e91f/151/201/r/Buxardabiirilmitlanqet.JPG, 11.60 M ,Anadolu Restaurants
233,ƏT KOTLET SOYUTMA TƏRƏVƏZ İLƏ,https://acqalma.az/uploads/tmp/images/0752bdbb/fee071fc/b960d7ca/7476f066/151/201/r/tkotletbuxarda.jpg, 11.70 M ,Anadolu Restaurants
234,TOYUQ KOTLET SOYUTMA TƏRƏVƏZ İLƏ,https://acqalma.az/uploads/tmp/images/292f1585/614df75c/23cb3730/95527754/151/201/r/Toyuqkotletsoyutmatrvzl.JPG, 10.20 M ,Anadolu Restaurants
235,Qarışıq tərəvəzlər buxarda,https://acqalma.az/uploads/tmp/images/805b901b/9c2b38f6/54f8c0b6/1cd67130/151/201/r/Buxardabiirilmiqarqtrvz.JPG, 7.30 M ,Anadolu Restaurants
236,Ət tərəvəz ilə buxarda,https://acqalma.az/uploads/tmp/images/158314e5/2e231252/48864776/b219da14/151/201/r/Buxardabiirilmittrvzl.JPG, 11.70 M ,Anadolu Restaurants
237,Toyuq langeti (qızardılmış),https://acqalma.az/uploads/tmp/images/724c2bb6/a327ac28/8071bc73/4233d394/151/201/r/lanqettoyuq.jpg, 10.50 M ,Anadolu Restaurants
238,Pelmeni,https://acqalma.az/uploads/tmp/images/1c6deddc/0ea78f3f/3aef9bfa/e4de7e5b/151/201/r/Pelmeni.jpg, 6.60 M ,Anadolu Restaurants
239,Gürzə,https://acqalma.az/uploads/tmp/images/ba3d6e14/5a890272/340ef821/c65fc867/151/201/r/Grz.jpg, 6.60 M ,Anadolu Restaurants
240,Gürzə qızardılmış,https://acqalma.az/uploads/tmp/images/424aa4a9/36d33f6b/6276151f/7ad634db/151/201/r/Grzqzardlm.jpg, 5.00 M ,Anadolu Restaurants
241,Düşbərə qızardılmış,https://acqalma.az/uploads/tmp/images/a9568065/18b04743/ebc2b191/2a9b776e/151/201/r/Dbrqzardlm.jpg, 5.00 M ,Anadolu Restaurants
242,Sömğa izqara,https://acqalma.az/uploads/tmp/images/6ab0dc4b/88f60800/54abb1d9/33468e1f/151/201/r/semga-v-slivochnom-souse-recept-s-foto.jpg, 19.60 M ,Anadolu Restaurants
243,Sömğa ispanaqlı,https://acqalma.az/uploads/tmp/images/b3afd07d/6a67be1b/bf01f0d7/4ffbc072/151/201/r/semga-v-slivochnom-souse-recept-s-foto.jpg, 20.10 M ,Anadolu Restaurants
244,Sömğa fırında,https://acqalma.az/uploads/tmp/images/bd5f7e9a/66d8c4d3/c5583f8e/0419053b/151/201/r/semga-v-slivochnom-souse-recept-s-foto.jpg, 20.10 M ,Anadolu Restaurants
245,Sömğa qızartma,https://acqalma.az/uploads/tmp/images/ebc6d7f6/e9eeaf73/91ba26f1/d498d70a/151/201/r/semga-v-slivochnom-souse-recept-s-foto.jpg, 20.10 M ,Anadolu Restaurants
246,Ət medalyon tərəvəz ilə,https://acqalma.az/uploads/tmp/images/f7a87d1d/bab40893/c23d28bf/0091a060/151/201/r/tmedalyontrvzl-11.90azn.jpg, 14.50 M ,Anadolu Restaurants
247,Fettuçini qızıl balıq ilə,https://acqalma.az/uploads/tmp/images/1c8cc16d/1638e59f/8f14b637/2041a28a/151/201/r/Fettuiniqzlbalqil-13.40azn.jpg, 16.50 M ,Anadolu Restaurants
248,Fettuçini salçalı,https://acqalma.az/uploads/tmp/images/97b6ff5a/8365cb60/45a3b3d8/519d9c3c/151/201/r/Fettuinitomatl-5.80azn.jpg, 6.10 M ,Anadolu Restaurants
249,Forel tərxunlu,https://acqalma.az/uploads/tmp/images/af9d3ee6/7746b6bc/996dbc3b/ba70d997/151/201/r/Foreltrxunlu-12.10azn.jpg, 12.60 M ,Anadolu Restaurants
250,Somğa balığı,https://acqalma.az/uploads/tmp/images/83355d84/88f1a439/1b66385f/f14b5e0a/151/201/r/Somabalispanaql-17.50azn.jpg, 17.50 M ,Anadolu Restaurants
251,Toyuq qanadları barbekyu sousunda,https://acqalma.az/uploads/tmp/images/47fdaf00/01b2d722/75edb5dd/8d52bea0/151/201/r/ToyuqqanadlarBBQsousunda-6.60azn.jpg, 7.60 M ,Anadolu Restaurants
252,Cız-bız,https://acqalma.az/uploads/tmp/images/033e9c33/b43f34e4/3d0dc39e/2ba4b794/151/201/r/cizbiz.jpg, 9.60 M ,Anadolu Restaurants
253,Toyuq Ləvəngi,https://acqalma.az/uploads/tmp/images/7c204fbe/24503c50/fc64ed34/a7cd95ef/151/201/r/toyuqleveengi.jpg, 14.80 M ,Anadolu Restaurants
254,Səbzi qovurma,https://acqalma.az/uploads/tmp/images/050ac0d5/3b3e78cd/d9ea6c2c/3e08afe5/151/201/r/sebziqovurma.jpg, 8.60 M ,Anadolu Restaurants
255,Evsayağı toyuq,https://acqalma.az/uploads/images/empty_dish_image.png, 10.10 M ,Anadolu Restaurants
256,Evsayağı toyuqlu quyruqlu kolbasa,https://acqalma.az/uploads/images/empty_dish_image.png, 5.90 M ,Anadolu Restaurants
257,Kələm dolması (toyuq əti),https://acqalma.az/uploads/tmp/images/9ee5c723/33855fc0/8ff9d2be/09296b9b/151/201/r/kelemdolmasi-1.jpg, 9.40 M ,Anadolu Restaurants
258,Toyuq çığırtması,https://acqalma.az/uploads/images/empty_dish_image.png, 10.10 M ,Anadolu Restaurants
259,Tərəvəzli toyuq qovurması,https://acqalma.az/uploads/images/empty_dish_image.png, 10.00 M ,Anadolu Restaurants
260,Quzu sac,https://acqalma.az/uploads/tmp/images/dc995469/7009964a/184c33ae/72912acc/151/201/r/Quzusacqovurma.JPG, 11.40 M ,Anadolu Restaurants
261,Dana sac,https://acqalma.az/uploads/tmp/images/85daf9fd/53571d3f/72c688af/f4f42ae1/151/201/r/Danasac.JPG, 12.20 M ,Anadolu Restaurants
262,Toyuq sac,https://acqalma.az/uploads/tmp/images/363c99b9/f48c9025/22b3633b/0d32ba7d/151/201/r/Toyuqsac.JPG, 10.40 M ,Anadolu Restaurants
263,Mərci şorbası,https://acqalma.az/uploads/tmp/images/233feb70/415e81d1/ae2ea681/5d9f52ae/151/201/r/Mrcimkorbas.JPG, 3.80 M ,Anadolu Restaurants
264,Borş,https://acqalma.az/uploads/tmp/images/915b6b23/d98d4d63/c0446f1e/7cc043c4/151/201/r/Bor.JPG, 4.00 M ,Anadolu Restaurants
265,Yaşıl borş,https://acqalma.az/uploads/tmp/images/b8d2d42f/4f20ba3e/53e27f4e/563205ca/151/201/r/Yalbor.JPG, 3.70 M ,Anadolu Restaurants
266,Ət şorbası,https://acqalma.az/uploads/tmp/images/45f21ddb/09c434f8/0e641dca/9df580cd/151/201/r/torbas.JPG, 3.90 M ,Anadolu Restaurants
267,Toyuq şorbası,https://acqalma.az/uploads/tmp/images/9eba6cfa/3d51438f/e7d50c29/86cf1a29/151/201/r/Toyuqorbas.JPG, 3.70 M ,Anadolu Restaurants
268,Dovğa,https://acqalma.az/uploads/tmp/images/dbe29fd6/b62716c4/19aa170f/f5867cbb/151/201/r/Dova.JPG, 3.60 M ,Anadolu Restaurants
269,Qaymaqlı göbələk şorbası,https://acqalma.az/uploads/tmp/images/c935c834/ae86fb7a/e9fa2c57/1de8387e/151/201/r/Gblkorbas.JPG, 4.80 M ,Anadolu Restaurants
270,Doğramac,https://acqalma.az/uploads/tmp/images/e1a88365/027ed26c/dd55b6f4/da614827/151/201/r/Doramac.JPG, 3.40 M ,Anadolu Restaurants
271,Tomat şorbası,https://acqalma.az/uploads/tmp/images/78d8891e/72401300/701616ff/905570c3/151/201/r/Salaorbas.JPG, 4.30 M ,Anadolu Restaurants
272,Əriştə şorbası,https://acqalma.az/uploads/tmp/images/a586dff0/bf850ec1/b4b144a6/ded46d27/151/201/r/ritorbas.jpg, 5.00 M ,Anadolu Restaurants
273,Düşbərə,https://acqalma.az/uploads/tmp/images/e6f62b50/b7960b15/f2d66746/7cbf1541/151/201/r/Dbr.JPG, 4.80 M ,Anadolu Restaurants
274,Ət şorbası (düyü ilə),https://acqalma.az/uploads/tmp/images/9c607f7c/4484eb39/0b8e148f/43146296/151/201/r/torbas.jpg, 3.90 M ,Anadolu Restaurants
275,Toyuq şorbası (vərməşil),https://acqalma.az/uploads/tmp/images/b8957444/0e1ee656/1c5ff2ce/fea82243/151/201/r/Toyuqorbas.jpg, 3.70 M ,Anadolu Restaurants
276,Yayla şorbası,https://acqalma.az/uploads/tmp/images/e7b3ad88/7c0e2a2f/ff9f3054/6dbcfbcf/151/201/r/Yayla.jpg, 3.60 M ,Anadolu Restaurants
277,Ətli zirinç şorbası,https://acqalma.az/uploads/tmp/images/dc71bc16/9ed88b58/203318c3/fa29ee37/151/201/r/tlizirinorbas-3.80azn.jpg, 4.00 M ,Anadolu Restaurants
278,BALİQ şorba,https://acqalma.az/uploads/images/empty_dish_image.png, 4.20 M ,Anadolu Restaurants
279,İspanaq şorba,https://acqalma.az/uploads/images/empty_dish_image.png, 4.20 M ,Anadolu Restaurants
280,Kartof Fri,https://acqalma.az/uploads/tmp/images/a977e254/5073ee80/f549a3f9/1fbe5833/151/201/r/Kartoffri.JPG, 3.10 M ,Anadolu Restaurants
281,Ev sayağı kartof dilimləri,https://acqalma.az/uploads/tmp/images/2eb755d7/e9da81e2/87cce5eb/71f3b6c2/151/201/r/Evsayakartof.JPG, 3.50 M ,Anadolu Restaurants
